Feature.ID	111_R_unmap_paired	105_R_unmap_paired	110_R_unmap_paired	112_R_unmap_paired	121_R_unmap_paired	122_R_unmap_paired	123_R_unmap_paired	135_R_unmap_paired	140_R_unmap_paired	146_R_unmap_paired	152_R_unmap_paired	157_R_unmap_paired	158_R_unmap_paired	159_R_unmap_paired	164_R_unmap_paired	165_R_unmap_paired	169_R_unmap_paired	170_R_unmap_paired	176_R_unmap_paired	181_R_unmap_paired	182_R_unmap_paired	188_R_unmap_paired	98_R_unmap_paired	99_R_unmap_paired	100_R_unmap_paired	117_R_unmap_paired	129_R_unmap_paired	133_R_unmap_paired	134_R_unmap_paired	141_R_unmap_paired	145_R_unmap_paired	147_R_unmap_paired	153_R_unmap_paired	171_R_unmap_paired	177_R_unmap_paired	183_R_unmap_paired	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
8490dcb56610e410a58f0774d0e3805b1f4a659d	1	0	0	2	3	2	5	4	2	0	6	1	2	6	2	1	1	10	2	6	2	8	1	2	0	1	1	1	2	0	2	2	0	1	4	5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); Weiß, et al. 2016. New Phytologist 211;20-40 ((https://doi.org/10.1111/nph.13977)) (various guilds)
d7a3c8f85a9210f3a5b0c2e9ce9b25e5053fdf0a	5	1	1	10	5	3	0	4	0	4	0	2	1	1	17	2	0	4	7	0	2	0	0	4	0	0	0	1	3	4	0	0	3	3	0	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)
e9cfc5b7046669fd68e38877d4e87748c55da54a	2	4	4	0	1	2	0	4	3	7	3	1	6	0	7	4	0	1	5	2	1	2	1	0	2	2	0	0	17	3	0	2	1	0	0	0	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
1acb04ebd8b2780e19c4d938c5a0bc2188f5bb3f	0	1	0	24	0	2	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	12	0	0	0	0	10	0	0	0	10	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__unidentified	Hygrophorus	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
13d49d14db2e0331ecf945ea65789357b9cd0c8e	4	2	1	4	4	0	3	3	2	2	4	3	11	0	4	7	1	4	3	1	2	1	0	0	2	1	2	0	4	0	0	0	4	1	0	2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	Herpotrichiellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Facultative Yeast-Microfungus	NULL	Probable	Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
0d79ac9692c8006f7aa5165d05dede1eaa75d901	2	4	0	1	6	0	0	4	5	0	0	4	4	6	2	4	2	0	2	3	1	3	0	7	6	4	0	0	1	0	0	0	0	5	0	4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); Weiß, et al. 2016. New Phytologist 211;20-40 ((https://doi.org/10.1111/nph.13977)) (various guilds)
3c507ebf93b5d3c9ade26f1d1c4e2abc106dc1b3	0	1	1	0	1	2	3	0	0	1	2	7	7	11	4	3	4	4	0	4	0	5	0	3	0	0	5	2	3	0	0	0	4	0	0	3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); Weiß, et al. 2016. New Phytologist 211;20-40 ((https://doi.org/10.1111/nph.13977)) (various guilds)
bad6d57ed1cc886a244dd96df66d269bb6cc41ea	3	1	0	1	0	1	3	0	0	5	2	0	2	2	19	0	0	0	7	0	9	3	2	2	0	0	0	0	2	4	0	3	0	9	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
0c9485227996d27720fea3fe111567b70bac6696	4	4	9	0	1	0	0	5	1	0	5	0	2	0	5	1	0	0	1	2	1	2	3	1	0	4	6	2	7	0	1	2	6	1	0	3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
06d456884d8c07b581c1b52f247e193d308b19ac	0	0	0	2	5	1	0	6	5	1	4	0	3	0	4	4	2	2	4	2	1	1	0	3	3	2	4	0	4	9	0	2	0	1	0	3	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	Oidiodendron	13	Pathotroph-Symbiotroph	Ericoid Mycorrhizal	Microfungus	NULL	Probable	Dark Septate Endophyte	Newsham KK. 2011. New Phytologist 190:783-793 ((https://doi.org/10.1111/j.1469-8137.2010.03611.x)) (as dark septate root endophytes)
b11dd35d147e0cf4d7cf7bb9b6c3e38a68ffef71	1	5	1	6	1	0	0	11	2	2	5	2	2	7	2	4	2	1	4	0	4	0	1	1	0	2	3	0	0	2	3	0	0	2	0	2	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Probable	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))
fb9bfe0fb8116625f2e81688976f5dd443f83200	6	1	3	3	0	2	1	2	3	5	3	0	2	0	2	1	4	2	1	2	1	0	4	2	0	2	1	1	4	0	3	3	11	0	0	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
2fead738be774ccd152af3cf6dc0e1b775e1d5f1	0	0	2	0	5	4	1	8	0	3	0	2	0	1	6	4	3	2	0	3	3	4	1	1	2	1	0	1	4	1	1	5	2	1	0	5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
4d673e356ff9d2fd9a77bfe9d262c8cebc975f55	4	1	0	4	6	3	0	0	1	3	3	0	0	0	6	1	2	1	8	0	0	2	0	2	4	2	0	4	0	7	1	0	2	5	0	3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
93977988d37e8995294d74ff7bc90b2b7cb33467	0	3	4	1	2	3	4	0	0	0	3	0	1	0	3	11	1	6	0	2	1	2	3	0	0	4	2	4	4	3	1	0	3	0	3	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__unidentified	Ophiocordyceps	13	Pathotroph-Symbiotroph	Endophyte-Insect Pathogen	Microfungus	NULL	Probable	Contains about 140 species that grow on insects (Kirk et al. 2008)	Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))
d7b0a1900f0fa7893c51e91b7024d4caf1f9dbca	6	0	1	4	7	0	0	2	3	1	7	3	2	0	4	2	1	1	3	0	5	3	0	1	3	1	2	2	3	1	0	0	0	1	3	3	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Caliciaceae	Caliciaceae	9	Pathotroph-Saprotroph-Symbiotroph	Lichenized	Thallus	NULL	Probable	Almost all lichen-forming with Trebouxia photobionts on bark and dead wood, rarely saprobic or lichenicolous (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
2b5677027d7d2a02ffedf793e29ba43102f74932	0	3	3	0	4	1	0	2	4	1	0	0	1	4	4	1	1	2	5	3	8	3	0	4	5	2	3	0	3	0	1	4	1	0	1	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Albatrellaceae	Albatrellaceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Agaricoid-Polyporoid	NULL	Probable	Most species are associated with conifers and considered to be ectomycorrhizal, but some may be saprobic and gain nutrition from rotten burried wood. The ectomycorrhizal association might not be stable (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
1d034cbb2a50e340e3bd674e001338b4045adc9c	4	6	4	0	2	1	0	0	5	1	0	2	1	0	5	2	3	6	1	3	0	0	2	1	2	5	3	0	1	1	3	0	5	0	0	4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
3567d8e2936de6c392ad0109c9a8780d41e740aa	3	0	3	1	1	1	1	4	0	5	3	0	4	1	0	3	0	0	1	0	3	0	8	6	3	0	1	2	6	2	0	2	7	0	1	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
40bf708a45ab2f56c98b3a79129a31d676dcd10e	2	6	9	1	3	1	0	1	0	1	1	0	0	1	7	0	3	5	4	2	2	4	1	1	0	2	2	1	4	1	1	0	3	0	0	2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__unidentified	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
ba3eb50ca1a8cddc4d4a5ab184f35d4c9fa729b0	1	4	1	2	2	2	4	1	4	1	1	5	0	0	0	1	3	6	0	5	5	2	0	4	0	0	0	1	4	0	1	5	1	0	1	4	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber	Tuberaceae	9	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Probable	Common name - true truffle; Mycorrhizal with broadleaved trees, growing in the surface layer of soil and closely associated with roots. Highly specific pheromone-like chemicals are produced that play a role in dispersal by attracting mammals that uproot fruit bodies and ditribute spores (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
111849a8889764f6319f3b93b2d39127bd67b5f8	4	0	1	0	5	2	3	2	1	2	2	4	2	3	1	3	4	2	0	6	1	3	0	1	2	2	3	1	1	0	0	4	1	0	1	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); Weiß, et al. 2016. New Phytologist 211;20-40 ((https://doi.org/10.1111/nph.13977)) (various guilds)
bebfe9dae35d01a26fd2a61cd5a21c1105e2708e	4	7	4	1	0	2	3	3	0	1	0	1	0	0	2	7	1	3	2	1	0	2	2	3	2	2	0	1	0	1	6	2	3	0	1	0	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
0cedca6a717953df478153653b9239a7000a2451	2	4	2	0	0	8	0	0	5	3	1	0	7	0	4	10	0	3	1	2	0	4	2	0	0	0	0	0	0	2	0	0	7	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
0ba6fd20eb5c1f8c6719b8236cfff8910e37668a	1	1	0	3	1	3	1	0	2	0	10	3	3	1	3	1	1	0	4	1	3	2	5	0	3	0	2	2	4	1	0	1	0	0	4	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_iringolkavensis	Inocybe	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	Sensu stricto (Matheny 2009).	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
140dfadda7498d41af2bfa4ea9a440bb554a5911	2	1	3	0	1	5	1	3	4	0	2	1	0	1	19	0	0	3	0	2	3	4	2	2	0	0	1	0	1	1	0	0	2	0	0	2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)
26bbd722574ecca3b88f9acfed1a1134e0bf0358	1	4	4	0	2	1	0	3	8	0	2	3	2	0	4	0	2	4	0	8	2	3	1	0	0	3	2	1	2	0	2	1	1	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
4895fcf16391b5b1f3e9e3cc8ae87f6bda190d0d	2	0	1	7	3	11	0	3	0	0	0	0	2	0	19	0	1	0	2	0	2	5	0	2	0	0	0	0	3	0	0	0	2	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae	Hygrophoraceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Agaricoid	NULL	Probable	Ectomycorrhizal or saprobic, on the ground in woods, fields and moorland (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
4e403534a485915dd8851172455b82a292502b04	0	0	0	4	0	2	8	3	6	0	1	3	1	2	1	1	6	1	8	3	2	1	0	2	0	0	0	0	0	3	0	3	1	0	2	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified	Tomentella	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
4fa8be7eec450c7e9b069979d43ccfadc37b5586	2	5	4	0	5	2	1	0	0	0	0	1	2	3	3	5	5	3	1	3	3	1	0	1	0	3	0	1	3	0	2	0	1	1	3	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	-	-	-	-	-	-	-	Unassigned	-
97584fc5c330e4fc5c1218e7fa1aa7eb88ef8a71	0	0	1	0	0	2	5	6	0	31	0	0	3	0	0	3	0	0	0	0	0	0	0	1	0	1	0	2	5	2	0	0	2	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
62f90485f2566872de61c3581144af9fe8cec2e2	2	0	1	2	0	1	0	4	3	8	2	1	1	1	0	3	1	0	1	2	2	0	5	3	2	1	2	1	6	1	1	0	5	0	0	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
5e94e11d208faf8f99984d495fa5b37af2a040d7	0	0	0	16	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16	0	0	2	0	9	0	0	0	6	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus_roseobrunneus	Hygrophorus	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))
ec41329db21544d4a17925919c38197e2c46b1dd	2	2	2	0	5	2	1	5	1	1	0	0	0	0	3	1	6	4	1	1	0	1	1	1	3	1	0	3	3	3	1	0	7	0	0	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	Clavicipitaceae	9	Pathotroph-Symbiotroph	Endophyte-Epiphyte-Fungal Parasite-Insect Parasite	Microfungus	NULL	Possible	Parasitic, endophytic or epiphytic on Insecta, other fungi or Gamineae (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
13145950ae802dbbff39545620c82c7e5280fd8e	1	5	11	3	1	1	1	4	4	0	0	3	1	0	0	2	4	5	0	0	1	2	1	0	0	1	0	1	3	0	2	1	1	0	0	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
